IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId,year
60261656,SUICIDE,SUICIDE BY STRANGULATION,Thursday,03/09/2006,09:30:00,BAYVIEW,NONE,1200 Block of PALOU AV,-122.384417093311,37.7302296010761,POINT (-122.384417093311 37.7302296010761),6026165660190,2006
60235617,SUICIDE,SUICIDE,Thursday,03/02/2006,14:05:00,NORTHERN,NONE,100 Block of GGBRIDGE HY,-122.474647580062,37.8066469081657,POINT (-122.474647580062 37.8066469081657),6023561760110,2006
60220533,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Sunday,02/26/2006,19:35:00,INGLESIDE,NONE,200 Block of PEABODY ST,-122.408052767835,37.7090408423133,POINT (-122.408052767835 37.7090408423133),6022053360080,2006
60200648,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Tuesday,02/21/2006,20:50:00,RICHMOND,NONE,0 Block of CHABOT TR,-122.45151106192,37.777553214339,POINT (-122.45151106192 37.777553214339),6020064860080,2006
60184519,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Thursday,02/16/2006,21:00:00,PARK,NONE,0 Block of FORTUNA AV,-122.442775703554,37.7805948566974,POINT (-122.442775703554 37.7805948566974),6018451960060,2006
60176839,SUICIDE,SUICIDE,Wednesday,02/15/2006,12:50:00,NORTHERN,NONE,100 Block of GGBRIDGE HY,-122.474647580062,37.8066469081657,POINT (-122.474647580062 37.8066469081657),6017683960110,2006
60174849,SUICIDE,SUICIDE,Wednesday,02/15/2006,02:21:00,INGLESIDE,NONE,800 Block of ELLSWORTH ST,-122.416446124049,37.7329162539537,POINT (-122.416446124049 37.7329162539537),6017484960110,2006
60158586,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Friday,02/10/2006,20:08:00,TARAVAL,NONE,500 Block of ULLOA ST,-122.460462326602,37.7410001755749,POINT (-122.460462326602 37.7410001755749),6015858660080,2006
60129684,SUICIDE,SUICIDE BY STRANGULATION,Friday,02/03/2006,00:01:00,PARK,NONE,1200 Block of OAK ST,-122.439916735123,37.7727611870632,POINT (-122.439916735123 37.7727611870632),6012968460190,2006
60113449,SUICIDE,SUICIDE BY STRANGULATION,Monday,01/30/2006,14:10:00,INGLESIDE,NONE,100 Block of ONONDAGA AV,-122.440122217509,37.7222712683841,POINT (-122.440122217509 37.7222712683841),6011344960190,2006
60104545,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,01/27/2006,16:30:00,INGLESIDE,PSYCHOPATHIC CASE,400 Block of PARIS ST,-122.435066260529,37.7216178242752,POINT (-122.435066260529 37.7216178242752),6010454560060,2006
60096384,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Wednesday,01/25/2006,18:45:00,RICHMOND,PSYCHOPATHIC CASE,0 Block of 12TH AV,-122.47105642299,37.7865416640727,POINT (-122.47105642299 37.7865416640727),6009638460080,2006
60087123,SUICIDE,SUICIDE BY STRANGULATION,Monday,01/23/2006,08:00:00,SOUTHERN,NONE,400 Block of TEHAMA ST,-122.405488408396,37.7801398610181,POINT (-122.405488408396 37.7801398610181),6008712360190,2006
60051491,SUICIDE,ATTEMPTED SUICIDE,Friday,01/13/2006,21:00:00,BAYVIEW,NONE,1300 Block of SILVER AV,-122.409221235075,37.7313928327632,POINT (-122.409221235075 37.7313928327632),6005149160010,2006
60011940,SUICIDE,SUICIDE BY FIREARMS,Wednesday,01/04/2006,09:55:00,MISSION,NONE,800 Block of CAPP ST,-122.417361447481,37.7530927418726,POINT (-122.417361447481 37.7530927418726),6001194060150,2006
51465398,SUICIDE,SUICIDE BY FIREARMS,Saturday,12/31/2005,15:20:00,RICHMOND,NONE,2200 Block of LAKE ST,-122.483549340607,37.7857593183831,POINT (-122.483549340607 37.7857593183831),5146539860150,2005
60021579,SUICIDE,SUICIDE,Tuesday,12/27/2005,00:01:00,BAYVIEW,NONE,1100 Block of GILMAN AV,-122.391002965046,37.7197891773069,POINT (-122.391002965046 37.7197891773069),6002157960110,2005
51436446,SUICIDE,ATTEMPTED SUICIDE,Friday,12/23/2005,08:30:00,NORTHERN,PSYCHOPATHIC CASE,1400 Block of SUTTER ST,-122.424230101144,37.7871785622736,POINT (-122.424230101144 37.7871785622736),5143644660010,2005
51377163,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Wednesday,12/07/2005,15:45:00,TENDERLOIN,NONE,100 Block of TURK ST,-122.411615075408,37.7831614109395,POINT (-122.411615075408 37.7831614109395),5137716360080,2005
51355727,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Thursday,12/01/2005,22:05:00,MISSION,PSYCHOPATHIC CASE,0 Block of ALBION ST,-122.423126363472,37.7656430236729,POINT (-122.423126363472 37.7656430236729),5135572760060,2005
51352701,SUICIDE,ATTEMPTED SUICIDE,Thursday,12/01/2005,05:39:00,CENTRAL,NONE,200 Block of KEARNY ST,-122.403915681571,37.790538993725,POINT (-122.403915681571 37.790538993725),5135270160010,2005
51346760,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Thursday,11/24/2005,15:00:00,RICHMOND,NONE,100 Block of 21ST AV,-122.4808605019,37.7849843109704,POINT (-122.4808605019 37.7849843109704),5134676060060,2005
51310721,SUICIDE,SUICIDE BY JUMPING,Sunday,11/20/2005,12:00:00,CENTRAL,NONE,600 Block of POWELL ST,-122.409016349321,37.790942136582,POINT (-122.409016349321 37.790942136582),5131072160170,2005
51295189,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Wednesday,11/16/2005,11:46:00,RICHMOND,NONE,100 Block of POINTLOBOS AV,-122.504613910148,37.7796987940753,POINT (-122.504613910148 37.7796987940753),5129518960080,2005
51283128,SUICIDE,ATTEMPTED SUICIDE,Sunday,11/13/2005,12:30:00,MISSION,"ARREST, BOOKED",1300 Block of ALABAMA ST,-122.410801868648,37.7502715391981,POINT (-122.410801868648 37.7502715391981),5128312860010,2005
51281912,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Sunday,11/13/2005,03:08:00,PARK,NONE,600 Block of HAIGHT ST,-122.432918340311,37.7717365330369,POINT (-122.432918340311 37.7717365330369),5128191260070,2005
51260831,SUICIDE,SUICIDE BY FIREARMS,Tuesday,11/08/2005,01:30:00,PARK,NONE,3600 Block of 16TH ST,-122.434221184718,37.7642237070482,POINT (-122.434221184718 37.7642237070482),5126083160150,2005
51207087,SUICIDE,SUICIDE,Tuesday,10/25/2005,18:20:00,NORTHERN,NONE,100 Block of GGBRIDGE HY,-122.474647580062,37.8066469081657,POINT (-122.474647580062 37.8066469081657),5120708760110,2005
51205304,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Tuesday,10/25/2005,12:35:00,RICHMOND,NONE,100 Block of POINTLOBOS AV,-122.504613910148,37.7796987940753,POINT (-122.504613910148 37.7796987940753),5120530460080,2005
51180386,SUICIDE,ATTEMPTED SUICIDE,Wednesday,10/19/2005,08:23:00,PARK,NONE,500 Block of DUBOCE AV,-122.432031780241,37.7692223718808,POINT (-122.432031780241 37.7692223718808),5118038660010,2005
51164164,SUICIDE,SUICIDE BY JUMPING,Friday,10/14/2005,14:01:00,NORTHERN,NONE,100 Block of GGBRIDGE HY,-122.474647580062,37.8066469081657,POINT (-122.474647580062 37.8066469081657),5116416460170,2005
51096642,SUICIDE,ATTEMPTED SUICIDE,Thursday,09/29/2005,10:00:00,TARAVAL,NONE,2400 Block of 29TH AV,-122.486411523929,37.7416238357091,POINT (-122.486411523929 37.7416238357091),5109664260010,2005
51053335,SUICIDE,SUICIDE BY FIREARMS,Monday,09/19/2005,11:40:00,BAYVIEW,NONE,1400 Block of THOMAS AV,-122.388542831272,37.7287892888548,POINT (-122.388542831272 37.7287892888548),5105333560150,2005
51053078,SUICIDE,ATTEMPTED SUICIDE,Monday,09/19/2005,10:40:00,TARAVAL,NONE,200 Block of PACHECO ST,-122.462004856329,37.7475873109622,POINT (-122.462004856329 37.7475873109622),5105307860010,2005
51030844,SUICIDE,SUICIDE BY STRANGULATION,Saturday,09/10/2005,08:00:00,TENDERLOIN,NONE,0 Block of GOLDEN GATE AV,-122.411268613368,37.7822500873167,POINT (-122.411268613368 37.7822500873167),5103084460190,2005
50987511,SUICIDE,SUICIDE BY FIREARMS,Thursday,09/01/2005,19:10:00,SOUTHERN,NONE,1300 Block of MARKET ST,-122.416991089644,37.777074192256,POINT (-122.416991089644 37.777074192256),5098751160150,2005
50989846,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Thursday,09/01/2005,00:01:00,CENTRAL,NONE,0 Block of DRUMM ST,-122.396421943768,37.7941447423704,POINT (-122.396421943768 37.7941447423704),5098984660060,2005
50964434,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Saturday,08/27/2005,15:11:00,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514799,37.7564864109309,POINT (-122.406539115148 37.7564864109309),5096443460080,2005
50963226,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Saturday,08/27/2005,01:00:00,TARAVAL,NONE,1700 Block of 46TH AV,-122.505537956642,37.7538767370501,POINT (-122.505537956642 37.7538767370501),5096322660060,2005
50937293,SUICIDE,SUICIDE BY JUMPING,Sunday,08/21/2005,10:05:00,MISSION,NONE,3000 Block of 16TH ST,-122.421082850193,37.764910844226,POINT (-122.421082850193 37.764910844226),5093729360170,2005
50918851,SUICIDE,ATTEMPTED SUICIDE BY STRANGULATION,Tuesday,08/16/2005,15:38:00,BAYVIEW,NONE,200 Block of BRIDGEVIEW DR,-122.397590096788,37.7342093398821,POINT (-122.397590096788 37.7342093398821),5091885160090,2005
50894182,SUICIDE,SUICIDE BY DROWNING,Wednesday,08/10/2005,09:50:00,NORTHERN,NONE,100 Block of GGBRIDGE HY,-122.474647580062,37.8066469081657,POINT (-122.474647580062 37.8066469081657),5089418260130,2005
50873885,SUICIDE,SUICIDE BY FIREARMS,Friday,08/05/2005,08:00:00,TARAVAL,NONE,1700 Block of 20TH AV,-122.477682164846,37.755105658912,POINT (-122.477682164846 37.755105658912),5087388560150,2005
50858746,SUICIDE,ATTEMPTED SUICIDE,Thursday,07/28/2005,12:00:00,SOUTHERN,PSYCHOPATHIC CASE,100 Block of 2ND ST,-122.399477770814,37.7878321941049,POINT (-122.399477770814 37.7878321941049),5085874660010,2005
50842181,SUICIDE,ATTEMPTED SUICIDE BY ASPHYXIATION,Thursday,07/28/2005,10:20:00,BAYVIEW,NONE,1100 Block of OAKDALE AV,-122.382192583973,37.7298874272325,POINT (-122.382192583973 37.7298874272325),5084218160020,2005
50799281,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Monday,07/18/2005,05:00:00,CENTRAL,NONE,1000 Block of SUTTER ST,-122.417672923626,37.7881242734432,POINT (-122.417672923626 37.7881242734432),5079928160070,2005
50785882,SUICIDE,SUICIDE BY JUMPING,Thursday,07/14/2005,12:55:00,NORTHERN,NONE,1200 Block of GOUGH ST,-122.424424458536,37.7843851498331,POINT (-122.424424458536 37.7843851498331),5078588260170,2005
50784345,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Thursday,07/14/2005,01:00:00,TENDERLOIN,PSYCHOPATHIC CASE,0 Block of MASON ST,-122.409268441444,37.7837998723601,POINT (-122.409268441444 37.7837998723601),5078434560060,2005
50784276,SUICIDE,ATTEMPTED SUICIDE,Thursday,07/14/2005,00:14:00,BAYVIEW,PSYCHOPATHIC CASE,1000 Block of LECONTE AV,-122.39800417734,37.7190331787318,POINT (-122.39800417734 37.7190331787318),5078427660010,2005
50759354,SUICIDE,ATTEMPTED SUICIDE BY FIREARMS,Thursday,07/07/2005,18:23:00,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.413047972078,37.7819119628298,POINT (-122.413047972078 37.7819119628298),5075935460050,2005
50690504,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Monday,06/20/2005,21:42:00,TENDERLOIN,NONE,300 Block of ELLIS ST,-122.411987643595,37.7850226622786,POINT (-122.411987643595 37.7850226622786),5069050460070,2005
50661351,SUICIDE,ATTEMPTED SUICIDE,Monday,06/13/2005,16:30:00,TARAVAL,PSYCHOPATHIC CASE,1800 Block of 16TH AV,-122.473127476159,37.753436250176,POINT (-122.473127476159 37.753436250176),5066135160010,2005
50653875,SUICIDE,SUICIDE BY JUMPING,Saturday,06/11/2005,16:24:00,SOUTHERN,NONE,200 Block of 6TH ST,-122.406346425632,37.7791674218963,POINT (-122.406346425632 37.7791674218963),5065387560170,2005
50627535,SUICIDE,SUICIDE BY JUMPING,Sunday,06/05/2005,08:17:00,SOUTHERN,NONE,1000 Block of MISSION ST,-122.40989282029,37.7801134973164,POINT (-122.40989282029 37.7801134973164),5062753560170,2005
50623787,SUICIDE,SUICIDE BY FIREARMS,Saturday,06/04/2005,01:13:00,TARAVAL,NONE,1300 Block of 32ND AV,-122.491056047606,37.7619965292337,POINT (-122.491056047606 37.7619965292337),5062378760150,2005
50617172,SUICIDE,ATTEMPTED SUICIDE BY FIREARMS,Thursday,06/02/2005,13:05:00,CENTRAL,PSYCHOPATHIC CASE,200 Block of POST ST,-122.406021838484,37.7886491245294,POINT (-122.406021838484 37.7886491245294),5061717260050,2005
50599332,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Sunday,05/29/2005,14:55:00,TENDERLOIN,PSYCHOPATHIC CASE,500 Block of JONES ST,-122.412999075009,37.786277459166,POINT (-122.412999075009 37.786277459166),5059933260070,2005
50578574,SUICIDE,SUICIDE BY JUMPING,Tuesday,05/24/2005,13:54:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.403404791479 37.775420706711),5057857460170,2005
50561842,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Friday,05/20/2005,09:44:00,INGLESIDE,NONE,500 Block of NAPLES ST,-122.431865677148,37.7200904932527,POINT (-122.431865677148 37.7200904932527),5056184260070,2005
50559405,SUICIDE,SUICIDE BY ASPHYXIATION,Thursday,05/19/2005,19:21:00,NORTHERN,NONE,1900 Block of WASHINGTON ST,-122.425342309555,37.7926813633502,POINT (-122.425342309555 37.7926813633502),5055940560120,2005
50545379,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Monday,05/16/2005,14:00:00,CENTRAL,NONE,1100 Block of MONTGOMERY ST,-122.404080212938,37.7996558407645,POINT (-122.404080212938 37.7996558407645),5054537960060,2005
50541866,SUICIDE,ATTEMPTED SUICIDE,Monday,05/16/2005,02:30:00,BAYVIEW,PSYCHOPATHIC CASE,100 Block of KISKA RD,-122.375989158092,37.7301576924252,POINT (-122.375989158092 37.7301576924252),5054186660010,2005
50530728,SUICIDE,SUICIDE BY JUMPING,Friday,05/13/2005,01:27:00,SOUTHERN,NONE,0 Block of 6TH ST,-122.40950430935,37.781526271747,POINT (-122.40950430935 37.781526271747),5053072860170,2005
50518144,SUICIDE,ATTEMPTED SUICIDE,Monday,05/09/2005,22:00:00,PARK,NONE,300 Block of DELLBROOK AV,-122.452418943057,37.7520890487805,POINT (-122.452418943057 37.7520890487805),5051814460010,2005
50505812,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Friday,05/06/2005,16:00:00,NORTHERN,NONE,100 Block of GGBRIDGE HY,-122.474647580062,37.8066469081657,POINT (-122.474647580062 37.8066469081657),5050581260070,2005
50505301,SUICIDE,SUICIDE BY JUMPING,Friday,05/06/2005,13:37:00,SOUTHERN,NONE,500 Block of INTERSTATE80 HY,-122.388206029438,37.7884971440887,POINT (-122.388206029438 37.7884971440887),5050530160170,2005
50500975,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Thursday,05/05/2005,15:26:00,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514799,37.7564864109309,POINT (-122.406539115148 37.7564864109309),5050097560080,2005
50487878,SUICIDE,ATTEMPTED SUICIDE,Monday,05/02/2005,15:16:00,INGLESIDE,NONE,500 Block of MIRAMAR AV,-122.458078978613,37.7266715884823,POINT (-122.458078978613 37.7266715884823),5048787860010,2005
50480593,SUICIDE,ATTEMPTED SUICIDE,Saturday,04/30/2005,13:37:00,TENDERLOIN,NONE,100 Block of EDDY ST,-122.410157073911,37.7842973843312,POINT (-122.410157073911 37.7842973843312),5048059360010,2005
50453380,SUICIDE,SUICIDE BY JUMPING,Sunday,04/24/2005,07:36:00,NORTHERN,NONE,100 Block of GGBRIDGE HY,-122.474647580062,37.8066469081657,POINT (-122.474647580062 37.8066469081657),5045338060170,2005
50448999,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,04/22/2005,21:30:00,NORTHERN,NONE,2200 Block of VANNESS AV,-122.423682814338,37.7962046209564,POINT (-122.423682814338 37.7962046209564),5044899960060,2005
50464230,SUICIDE,SUICIDE BY STRANGULATION,Saturday,04/16/2005,13:00:00,TARAVAL,NONE,1300 Block of 25TH AV,-122.483417995949,37.762333153248,POINT (-122.483417995949 37.762333153248),5046423060190,2005
50406931,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Tuesday,04/12/2005,23:00:00,SOUTHERN,PSYCHOPATHIC CASE,100 Block of RUSS ST,-122.407532192495,37.7781942181426,POINT (-122.407532192495 37.7781942181426),5040693160060,2005
50364204,SUICIDE,SUICIDE BY STRANGULATION,Saturday,04/02/2005,16:37:00,RICHMOND,NONE,600 Block of 33RD AV,-122.493035716626,37.776827282097,POINT (-122.493035716626 37.776827282097),5036420460190,2005
50361244,SUICIDE,SUICIDE,Friday,04/01/2005,16:10:00,NORTHERN,NONE,1000 Block of FRANKLIN ST,-122.422723432064,37.7843237549534,POINT (-122.422723432064 37.7843237549534),5036124460110,2005
50356881,SUICIDE,SUICIDE BY JUMPING,Thursday,03/31/2005,17:04:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.403404791479 37.775420706711),5035688160170,2005
50325723,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Wednesday,03/23/2005,20:38:00,INGLESIDE,NONE,0 Block of RICE ST,-122.457265666619,37.7083648058395,POINT (-122.457265666619 37.7083648058395),5032572360060,2005
50309272,SUICIDE,SUICIDE BY ASPHYXIATION,Saturday,03/19/2005,17:00:00,NORTHERN,NONE,600 Block of EDDY ST,-122.418382008607,37.7832583770949,POINT (-122.418382008607 37.7832583770949),5030927260120,2005
50289931,SUICIDE,ATTEMPTED SUICIDE,Tuesday,03/15/2005,07:47:00,BAYVIEW,NONE,2100 Block of QUESADA AV,-122.399933318577,37.7380842206956,POINT (-122.399933318577 37.7380842206956),5028993160010,2005
50289298,SUICIDE,ATTEMPTED SUICIDE,Monday,03/14/2005,22:53:00,TARAVAL,PSYCHOPATHIC CASE,3900 Block of LAWTON ST,-122.505136250303,37.7566613907763,POINT (-122.505136250303 37.7566613907763),5028929860010,2005
50279330,SUICIDE,SUICIDE BY JUMPING,Saturday,03/12/2005,07:02:00,SOUTHERN,NONE,500 Block of INTERSTATE80 HY,-122.388206029438,37.7884971440887,POINT (-122.388206029438 37.7884971440887),5027933060170,2005
50277221,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Friday,03/11/2005,16:20:00,NORTHERN,NONE,100 Block of GGBRIDGE HY,-122.474647580062,37.8066469081657,POINT (-122.474647580062 37.8066469081657),5027722160070,2005
50271734,SUICIDE,SUICIDE BY ASPHYXIATION,Thursday,03/10/2005,12:05:00,TARAVAL,NONE,2800 Block of SLOAT BL,-122.504756153505,37.7356169338764,POINT (-122.504756153505 37.7356169338764),5027173460120,2005
50232770,SUICIDE,SUICIDE BY STRANGULATION,Monday,02/28/2005,19:10:00,TARAVAL,NONE,1200 Block of 15TH AV,-122.472785857895,37.7646817096397,POINT (-122.472785857895 37.7646817096397),5023277060190,2005
50234823,SUICIDE,SUICIDE BY JUMPING,Monday,02/28/2005,13:14:00,NORTHERN,NONE,100 Block of GGBRIDGE HY,-122.474647580062,37.8066469081657,POINT (-122.474647580062 37.8066469081657),5023482360170,2005
50206628,SUICIDE,SUICIDE BY JUMPING,Tuesday,02/22/2005,14:50:00,NORTHERN,NONE,100 Block of GGBRIDGE HY,-122.474647580062,37.8066469081657,POINT (-122.474647580062 37.8066469081657),5020662860170,2005
50195526,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Saturday,02/19/2005,04:55:00,TENDERLOIN,NONE,500 Block of JONES ST,-122.412999075009,37.786277459166,POINT (-122.412999075009 37.786277459166),5019552660070,2005
50125636,SUICIDE,SUICIDE BY JUMPING,Tuesday,02/01/2005,16:40:00,SOUTHERN,LOCATED,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.403404791479 37.775420706711),5012563660170,2005
50122046,SUICIDE,SUICIDE BY FIREARMS,Sunday,01/30/2005,12:00:00,SOUTHERN,NONE,500 Block of MINNA ST,-122.408673540372,37.7800574377607,POINT (-122.408673540372 37.7800574377607),5012204660150,2005
50108911,SUICIDE,SUICIDE BY ASPHYXIATION,Friday,01/28/2005,15:00:00,CENTRAL,NONE,700 Block of BROADWAY ST,-122.409164766852,37.7976146082072,POINT (-122.409164766852 37.7976146082072),5010891160120,2005
50104248,SUICIDE,SUICIDE BY JUMPING,Thursday,01/27/2005,13:19:00,NORTHERN,NONE,100 Block of GGBRIDGE HY,-122.474647580062,37.8066469081657,POINT (-122.474647580062 37.8066469081657),5010424860170,2005
50090653,SUICIDE,SUICIDE BY STRANGULATION,Sunday,01/23/2005,23:00:00,MISSION,NONE,200 Block of 14TH ST,-122.419629390005,37.7683500078704,POINT (-122.419629390005 37.7683500078704),5009065360190,2005
50032815,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Sunday,01/09/2005,22:47:00,NORTHERN,PSYCHOPATHIC CASE,1600 Block of BAY ST,-122.434177010449,37.8030044258258,POINT (-122.434177010449 37.8030044258258),5003281560060,2005
50022383,SUICIDE,ATTEMPTED SUICIDE,Thursday,01/06/2005,23:00:00,SOUTHERN,PSYCHOPATHIC CASE,0 Block of MOSS ST,-122.407999186749,37.7778241673064,POINT (-122.407999186749 37.7778241673064),5002238360010,2005
41474741,SUICIDE,ATTEMPTED SUICIDE,Thursday,12/30/2004,15:30:00,RICHMOND,PSYCHOPATHIC CASE,300 Block of 24TH AV,-122.483937764676,37.7829828591488,POINT (-122.483937764676 37.7829828591488),4147474160010,2004
41471468,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Wednesday,12/29/2004,18:20:00,TARAVAL,PSYCHOPATHIC CASE,1500 Block of 22ND AV,-122.480078191341,37.7587369401797,POINT (-122.480078191341 37.7587369401797),4147146860080,2004
41457151,SUICIDE,SUICIDE BY JUMPING,Saturday,12/25/2004,12:30:00,CENTRAL,NONE,STOCKTON ST / BUSH ST,-122.407152172249,37.7903655795168,POINT (-122.407152172249 37.7903655795168),4145715160170,2004
41439892,SUICIDE,SUICIDE BY STRANGULATION,Monday,12/20/2004,13:00:00,MISSION,NONE,3000 Block of 24TH ST,-122.412209986367,37.7526685204496,POINT (-122.412209986367 37.7526685204496),4143989260190,2004
41427358,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Friday,12/17/2004,02:25:00,NORTHERN,NONE,600 Block of EDDY ST,-122.418382008607,37.7832583770949,POINT (-122.418382008607 37.7832583770949),4142735860080,2004
41424467,SUICIDE,ATTEMPTED SUICIDE,Thursday,12/16/2004,06:00:00,CENTRAL,NONE,800 Block of POST ST,-122.415821891164,37.7872932910877,POINT (-122.415821891164 37.7872932910877),4142446760010,2004
41421952,SUICIDE,ATTEMPTED SUICIDE,Wednesday,12/15/2004,14:08:00,TARAVAL,NONE,1900 Block of 18TH AV,-122.475279310173,37.751469583813,POINT (-122.475279310173 37.751469583813),4142195260010,2004
41426491,SUICIDE,SUICIDE BY FIREARMS,Wednesday,12/15/2004,14:00:00,INGLESIDE,NONE,100 Block of PRECITA AV,-122.417225757723,37.7471608234479,POINT (-122.417225757723 37.7471608234479),4142649160150,2004
41416555,SUICIDE,ATTEMPTED SUICIDE BY STRANGULATION,Tuesday,12/14/2004,13:40:00,MISSION,PSYCHOPATHIC CASE,CESAR CHAVEZ ST / HAMPSHIRE ST,-122.406758995802,37.7487672272792,POINT (-122.406758995802 37.7487672272792),4141655560090,2004
41414753,SUICIDE,ATTEMPTED SUICIDE,Tuesday,12/14/2004,05:25:00,PARK,PSYCHOPATHIC CASE,700 Block of FREDERICK ST,-122.456202166027,37.765905864994,POINT (-122.456202166027 37.765905864994),4141475360010,2004
41439789,SUICIDE,SUICIDE BY STRANGULATION,Friday,12/10/2004,12:41:00,SOUTHERN,NONE,0 Block of GOUGH ST,-122.421205551035,37.7725305162673,POINT (-122.421205551035 37.7725305162673),4143978960190,2004
41405956,SUICIDE,SUICIDE BY STRANGULATION,Friday,12/10/2004,12:00:00,TARAVAL,NONE,1700 Block of 48TH AV,-122.507677597332,37.7537820039116,POINT (-122.507677597332 37.7537820039116),4140595660190,2004
41396628,SUICIDE,ATTEMPTED SUICIDE,Thursday,12/09/2004,08:00:00,CENTRAL,NONE,POWELL ST / BROADWAY ST,-122.41026540737,37.7974186691942,POINT (-122.41026540737 37.7974186691942),4139662860010,2004
41401619,SUICIDE,ATTEMPTED SUICIDE,Tuesday,12/07/2004,11:25:00,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,POINT (-122.421747650463 37.7627436601147),4140161960010,2004
41387768,SUICIDE,SUICIDE BY STRANGULATION,Friday,12/03/2004,13:30:00,INGLESIDE,NONE,100 Block of STANFORDHEIGHTS AV,-122.449774874997,37.7363668751117,POINT (-122.449774874997 37.7363668751117),4138776860190,2004
41360764,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Tuesday,11/30/2004,02:05:00,NORTHERN,NONE,1900 Block of BROADWAY ST,-122.429171628804,37.7949440305235,POINT (-122.429171628804 37.7949440305235),4136076460080,2004
41356547,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Monday,11/29/2004,02:30:00,NORTHERN,PSYCHOPATHIC CASE,500 Block of MCALLISTER ST,-122.421097159642,37.7800451637604,POINT (-122.421097159642 37.7800451637604),4135654760060,2004
41345675,SUICIDE,SUICIDE BY STRANGULATION,Thursday,11/25/2004,01:00:00,MISSION,NONE,700 Block of FLORIDA ST,-122.410965389217,37.7597503752149,POINT (-122.410965389217 37.7597503752149),4134567560190,2004
41334703,SUICIDE,SUICIDE BY STRANGULATION,Monday,11/22/2004,20:29:00,INGLESIDE,NONE,3500 Block of MISSION ST,-122.423285677406,37.7402189478837,POINT (-122.423285677406 37.7402189478837),4133470360190,2004
41325821,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Saturday,11/20/2004,11:00:00,MISSION,NONE,3100 Block of 16TH ST,-122.423002014422,37.7647948860579,POINT (-122.423002014422 37.7647948860579),4132582160060,2004
41311557,SUICIDE,ATTEMPTED SUICIDE BY ASPHYXIATION,Wednesday,11/17/2004,23:18:00,MISSION,"ARREST, BOOKED",3100 Block of 16TH ST,-122.422399101985,37.7649414890121,POINT (-122.422399101985 37.7649414890121),4131155760020,2004
41307136,SUICIDE,SUICIDE BY FIREARMS,Tuesday,11/16/2004,23:26:00,INGLESIDE,NONE,100 Block of SUSSEX ST,-122.435241248393,37.7368957749977,POINT (-122.435241248393 37.7368957749977),4130713660150,2004
41300704,SUICIDE,ATTEMPTED SUICIDE,Sunday,11/14/2004,11:50:00,BAYVIEW,"ARREST, BOOKED",100 Block of MIDDLEPOINT RD,-122.379348616728,37.7348543299922,POINT (-122.379348616728 37.7348543299922),4130070460010,2004
41296658,SUICIDE,ATTEMPTED SUICIDE,Saturday,11/13/2004,08:10:00,TARAVAL,NONE,700 Block of GONZALEZ DR,-122.480606348865,37.7175185873081,POINT (-122.480606348865 37.7175185873081),4129665860010,2004
